Step,Car_X,Car_Y,Lidar_Range,Lidar_Bearing
14,0,1.4000000000000001,0.9153662,0.33253628
15,0,1.5,1.9506541,0.28003055
15,0,1.5,0.74462116,0.29753244
15,0,1.5,0.739093,0.31503436
15,0,1.5,0.738,0.33253628
15,0,1.5,0.740371,0.35003817
15,0,1.5,2.8400054,0.3675401
16,0,1.6,2.296504,0.31503436
16,0,1.6,0.60736126,0.33253628
16,0,1.6,0.6016478,0.35003817
16,0,1.6,0.6,0.3675401
16,0,1.6,0.6006204,0.38504198
17,0,1.7000000000000002,1.2381498,0.3675401
17,0,1.7000000000000002,0.454991,0.42004582
17,0,1.7000000000000002,0.46213585,0.47255155
18,0,1.8,1.7544498,0.29753244
18,0,1.8,0.45768896,0.35003817
18,0,1.8,0.45728424,0.4025439
18,0,1.8,0.7013425,0.42004582
18,0,1.8,0.99292254,0.4375477
19,0,1.9000000000000001,1.0401238,0.3675401
19,0,1.9000000000000001,0.321338,0.42004582
19,0,1.9000000000000001,0.3182115,0.47255155
19,0,1.9000000000000001,0.322995,0.52505726
19,0,1.9000000000000001,2.3817694,0.577563
20,0,2.0,0.8343525,0.38504198
20,0,2.0,0.31915668,0.4375477
20,0,2.0,0.3189162,0.49005345
21,0,2.1,0.8343524,0.38504198
21,0,2.1,0.31915668,0.4375477
21,0,2.1,0.31891727,0.49005345
22,0,2.2,0.83435225,0.38504198
22,0,2.2,0.31915668,0.4375477
22,0,2.2,0.31891835,0.49005345
23,0,2.3000000000000003,0.83435214,0.38504198
23,0,2.3000000000000003,0.31915668,0.4375477
23,0,2.3000000000000003,0.31891942,0.49005345
24,0,2.4000000000000004,0.834352,0.38504198
24,0,2.4000000000000004,0.31915668,0.4375477
24,0,2.4000000000000004,0.3189205,0.49005345
25,0,2.5,0.8343519,0.38504198
25,0,2.5,0.31915668,0.4375477
25,0,2.5,0.31892157,0.49005345
26,0,2.6,0.8343518,0.38504198
26,0,2.6,0.31915668,0.4375477
26,0,2.6,0.31892264,0.49005345
27,0,2.7,0.83435166,0.38504198
27,0,2.7,0.31915668,0.4375477
27,0,2.7,0.3189237,0.49005345
28,0,2.8000000000000003,0.83435154,0.38504198
28,0,2.8000000000000003,0.31915668,0.4375477
28,0,2.8000000000000003,0.31892478,0.49005345
29,0,2.9000000000000004,0.8343514,0.38504198
29,0,2.9000000000000004,0.31915668,0.4375477
29,0,2.9000000000000004,0.31892586,0.49005345
30,0,3.0,0.8343513,0.38504198
30,0,3.0,0.31915668,0.4375477
30,0,3.0,0.31892693,0.49005345
31,0,3.1,0.8343512,0.38504198
31,0,3.1,0.31915668,0.4375477
31,0,3.1,0.318928,0.49005345
32,0,3.2,0.83435106,0.38504198
32,0,3.2,0.31915668,0.4375477
32,0,3.2,0.31892908,0.49005345
33,0,3.3000000000000003,0.83435094,0.38504198
33,0,3.3000000000000003,0.31915668,0.4375477
33,0,3.3000000000000003,0.31893015,0.49005345
34,0,3.4000000000000004,0.8343508,0.38504198
34,0,3.4000000000000004,0.31915668,0.4375477
34,0,3.4000000000000004,0.31893122,0.49005345
35,0,3.5,0.8343507,0.38504198
35,0,3.5,0.31915668,0.4375477
35,0,3.5,0.3189323,0.49005345
36,0,3.6,0.8343506,0.38504198
36,0,3.6,0.31915668,0.4375477
36,0,3.6,0.31893337,0.49005345
37,0,3.7,0.83435047,0.38504198
37,0,3.7,0.31915668,0.4375477
37,0,3.7,0.31893444,0.49005345
38,0,3.8000000000000003,0.83435035,0.38504198
38,0,3.8000000000000003,0.31915668,0.4375477
38,0,3.8000000000000003,0.3189355,0.49005345
39,0,3.9000000000000004,0.8343502,0.38504198
39,0,3.9000000000000004,0.31915668,0.4375477
39,0,3.9000000000000004,0.3189366,0.49005345
40,0,4.0,0.8343501,0.38504198
40,0,4.0,0.31915668,0.4375477
40,0,4.0,0.31893766,0.49005345
41,0,4.1000000000000005,0.83435,0.38504198
41,0,4.1000000000000005,0.31915668,0.4375477
41,0,4.1000000000000005,0.31893873,0.49005345
42,0,4.2,0.8343499,0.38504198
42,0,4.2,0.31915668,0.4375477
42,0,4.2,0.3189398,0.49005345
43,0,4.3,0.83434975,0.38504198
43,0,4.3,0.31915668,0.4375477
43,0,4.3,0.31894088,0.49005345
44,0,4.4,0.83434963,0.38504198
44,0,4.4,0.31915668,0.4375477
44,0,4.4,0.31894195,0.49005345
45,0,4.5,0.8343495,0.38504198
45,0,4.5,0.31915668,0.4375477
45,0,4.5,0.31894302,0.49005345
46,0,4.6000000000000005,0.8343494,0.38504198
46,0,4.6000000000000005,0.31915668,0.4375477
46,0,4.6000000000000005,0.3189441,0.49005345
47,0,4.7,0.8343493,0.38504198
47,0,4.7,0.31915668,0.4375477
47,0,4.7,0.31894517,0.49005345
48,0,4.800000000000001,0.83434916,0.38504198
48,0,4.800000000000001,0.31915668,0.4375477
48,0,4.800000000000001,0.31894624,0.49005345
49,0,4.9,0.83434904,0.38504198
49,0,4.9,0.31915668,0.4375477
49,0,4.9,0.31894732,0.49005345
50,0,5.0,0.8343489,0.38504198
50,0,5.0,0.31915668,0.4375477
50,0,5.0,0.3189484,0.49005345
51,0,5.1000000000000005,0.8343488,0.38504198
51,0,5.1000000000000005,0.31915668,0.4375477
51,0,5.1000000000000005,0.31894946,0.49005345
52,0,5.2,0.8343487,0.38504198
52,0,5.2,0.31915668,0.4375477
52,0,5.2,0.31895053,0.49005345
53,0,5.300000000000001,0.83434856,0.38504198
53,0,5.300000000000001,0.31915668,0.4375477
53,0,5.300000000000001,0.3189516,0.49005345
54,0,5.4,0.83434844,0.38504198
54,0,5.4,0.31915668,0.4375477
54,0,5.4,0.31895268,0.49005345
55,0,5.5,0.8343483,0.38504198
55,0,5.5,0.31915668,0.4375477
55,0,5.5,0.31895375,0.49005345
56,0,5.6000000000000005,0.8343482,0.38504198
56,0,5.6000000000000005,0.31915668,0.4375477
56,0,5.6000000000000005,0.31895483,0.49005345
57,0,5.7,0.8343481,0.38504198
57,0,5.7,0.31915668,0.4375477
57,0,5.7,0.3189559,0.49005345
58,0,5.800000000000001,0.83434796,0.38504198
58,0,5.800000000000001,0.31915668,0.4375477
58,0,5.800000000000001,0.31895697,0.49005345
59,0,5.9,0.83434784,0.38504198
59,0,5.9,0.31915668,0.4375477
59,0,5.9,0.31895804,0.49005345
60,0,6.0,0.8343477,0.38504198
60,0,6.0,0.31915668,0.4375477
60,0,6.0,0.31895912,0.49005345
61,0,6.1000000000000005,0.8343476,0.38504198
61,0,6.1000000000000005,0.31915668,0.4375477
61,0,6.1000000000000005,0.3189602,0.49005345
62,0,6.2,0.8343475,0.38504198
62,0,6.2,0.31915668,0.4375477
62,0,6.2,0.31896126,0.49005345
63,0,6.300000000000001,0.83434737,0.38504198
63,0,6.300000000000001,0.31915668,0.4375477
63,0,6.300000000000001,0.31896234,0.49005345
64,0,6.4,0.83434725,0.38504198
64,0,6.4,0.31915668,0.4375477
64,0,6.4,0.3189634,0.49005345
65,0,6.5,0.8343471,0.38504198
65,0,6.5,0.31915668,0.4375477
65,0,6.5,0.31896448,0.49005345
66,0,6.6000000000000005,0.834347,0.38504198
66,0,6.6000000000000005,0.31915668,0.4375477
66,0,6.6000000000000005,0.31896555,0.49005345
67,0,6.7,0.8343469,0.38504198
67,0,6.7,0.31915668,0.4375477
67,0,6.7,0.31896663,0.49005345
68,0,6.800000000000001,0.59382373,0.45504963
68,0,6.800000000000001,0.3140818,0.50755537
68,0,6.800000000000001,0.31499845,0.5600611
68,0,6.800000000000001,1.8906515,0.6125668
69,0,6.9,0.8149803,0.49005345
69,0,6.9,0.32280988,0.5425592
69,0,6.9,0.318,0.5950649
69,0,6.9,0.32280302,0.6300687
69,0,6.9,2.4970796,0.68257445
70,0,7.0,0.3279584,0.577563
70,0,7.0,0.31897986,0.6300687
70,0,7.0,0.31844503,0.6475706
70,0,7.0,0.318,0.66507256
71,0,7.1000000000000005,1.1519916,3.0803359
71,0,7.1000000000000005,1.1432277,3.097838
71,0,7.1000000000000005,3.896841,3.1153398
72,0,7.2,1.1431293,3.097838
73,0,7.300000000000001,2.2516513,3.062834
73,0,7.300000000000001,1.4779993,3.0803359
73,0,7.300000000000001,1.194798,3.097838
73,0,7.300000000000001,1.1943431,3.1153398
74,0,7.4,1.8849759,3.097838
74,0,7.4,1.3910384,3.1153398
74,0,7.4,1.3861997,3.1328416
74,0,7.4,1.3974274,3.1503437
75,0,7.5,1.6577798,3.1153398
75,0,7.5,1.5160233,3.1328416
75,0,7.5,1.519084,3.1503437
75,0,7.5,2.37785,3.1678455
76,0,7.6000000000000005,1.5481638,3.1153398
76,0,7.6000000000000005,1.516,3.1328416
76,0,7.6000000000000005,2.0424232,3.1503437
77,0,7.7,1.6672208,3.1328416
77,0,7.7,1.6575825,3.1503437
78,0,7.800000000000001,1.6577792,3.1503437
78,0,7.800000000000001,3.3058217,3.1678455
79,0,7.9,1.7993356,3.1503437
79,0,7.9,3.9794667,3.1678455
80,0,8.0,2.4484,3.1328416
80,0,8.0,1.9561341,3.1503437
80,0,8.0,3.4720745,3.1678455
81,0,8.1,3.1626828,3.1678455
81,0,8.1,2.1144698,3.1853473
81,0,8.1,2.128926,3.2028494
82,0,8.200000000000001,2.4870434,3.1853473
82,0,8.200000000000001,2.1299095,3.2028494
84,0,8.4,2.4317155,3.1853473
84,0,8.4,2.6887593,3.2028494
87,0,8.700000000000001,2.566147,3.2028494
89,0,8.9,2.8541229,3.2028494
91,0,9.1,3.0025504,3.2028494
94,0,9.4,3.9226573,3.2028494
94,0,9.4,3.2891681,3.2203512
96,0,9.600000000000001,3.5679183,3.2028494
96,0,9.600000000000001,3.7120905,3.2203512
