Step,Car_X,Car_Y,Lidar_Range,Lidar_Bearing
16,0,1.6,1.5756227,0.22752482
16,0,1.6,1.5786488,0.24502672
17,0,1.7000000000000002,3.823303,0.19252099
17,0,1.7000000000000002,1.5933822,0.21002291
18,0,1.8,1.5950156,0.21002291
18,0,1.8,1.5755894,0.22752482
19,0,1.9000000000000001,3.6465926,0.21002291
19,0,1.9000000000000001,1.5756227,0.22752482
19,0,1.9000000000000001,1.5786488,0.24502672
20,0,2.0,3.8369675,0.19252099
20,0,2.0,1.5933822,0.21002291
20,0,2.0,1.574,0.22752482
20,0,2.0,1.5786488,0.24502672
20,0,2.0,3.208306,0.26252863
21,0,2.1,3.8369665,0.19252099
21,0,2.1,1.5933828,0.21002291
21,0,2.1,1.574,0.22752482
21,0,2.1,1.578649,0.24502672
21,0,2.1,3.2083077,0.26252863
22,0,2.2,3.8369656,0.19252099
22,0,2.2,1.5933834,0.21002291
22,0,2.2,1.574,0.22752482
22,0,2.2,1.5786493,0.24502672
22,0,2.2,3.2083094,0.26252863
23,0,2.3000000000000003,3.8369646,0.19252099
23,0,2.3000000000000003,1.593384,0.21002291
23,0,2.3000000000000003,1.574,0.22752482
23,0,2.3000000000000003,1.5786495,0.24502672
23,0,2.3000000000000003,3.208311,0.26252863
24,0,2.4000000000000004,3.8369637,0.19252099
24,0,2.4000000000000004,1.5933846,0.21002291
24,0,2.4000000000000004,1.574,0.22752482
24,0,2.4000000000000004,1.5786498,0.24502672
24,0,2.4000000000000004,3.2083127,0.26252863
25,0,2.5,3.8369627,0.19252099
25,0,2.5,1.5933852,0.21002291
25,0,2.5,1.574,0.22752482
25,0,2.5,1.57865,0.24502672
25,0,2.5,3.2083144,0.26252863
26,0,2.6,3.8369617,0.19252099
26,0,2.6,1.5933858,0.21002291
26,0,2.6,1.574,0.22752482
26,0,2.6,1.5786502,0.24502672
26,0,2.6,3.208316,0.26252863
27,0,2.7,3.8369608,0.19252099
27,0,2.7,1.5933864,0.21002291
27,0,2.7,1.574,0.22752482
27,0,2.7,1.5786505,0.24502672
27,0,2.7,3.2083178,0.26252863
28,0,2.8000000000000003,3.8369598,0.19252099
28,0,2.8000000000000003,1.593387,0.21002291
28,0,2.8000000000000003,1.574,0.22752482
28,0,2.8000000000000003,1.5786507,0.24502672
28,0,2.8000000000000003,3.2083194,0.26252863
29,0,2.9000000000000004,3.836959,0.19252099
29,0,2.9000000000000004,1.5933876,0.21002291
29,0,2.9000000000000004,1.574,0.22752482
29,0,2.9000000000000004,1.578651,0.24502672
29,0,2.9000000000000004,3.208321,0.26252863
30,0,3.0,3.836958,0.19252099
30,0,3.0,1.5933882,0.21002291
30,0,3.0,1.574,0.22752482
30,0,3.0,1.5786512,0.24502672
30,0,3.0,3.2083228,0.26252863
31,0,3.1,3.836957,0.19252099
31,0,3.1,1.5933888,0.21002291
31,0,3.1,1.574,0.22752482
31,0,3.1,1.5786514,0.24502672
31,0,3.1,3.2083244,0.26252863
32,0,3.2,3.836956,0.19252099
32,0,3.2,1.5933894,0.21002291
32,0,3.2,1.574,0.22752482
32,0,3.2,1.5786517,0.24502672
32,0,3.2,3.208326,0.26252863
33,0,3.3000000000000003,3.836955,0.19252099
33,0,3.3000000000000003,1.59339,0.21002291
33,0,3.3000000000000003,1.574,0.22752482
33,0,3.3000000000000003,1.5786519,0.24502672
33,0,3.3000000000000003,3.2083278,0.26252863
34,0,3.4000000000000004,3.836954,0.19252099
34,0,3.4000000000000004,1.5933906,0.21002291
34,0,3.4000000000000004,1.574,0.22752482
34,0,3.4000000000000004,1.5786521,0.24502672
34,0,3.4000000000000004,3.2083294,0.26252863
35,0,3.5,3.8369532,0.19252099
35,0,3.5,1.5933912,0.21002291
35,0,3.5,1.574,0.22752482
35,0,3.5,1.5786524,0.24502672
35,0,3.5,3.208331,0.26252863
36,0,3.6,3.8369522,0.19252099
36,0,3.6,1.5933918,0.21002291
36,0,3.6,1.574,0.22752482
36,0,3.6,1.5786526,0.24502672
36,0,3.6,3.2083328,0.26252863
37,0,3.7,3.8369513,0.19252099
37,0,3.7,1.5933924,0.21002291
37,0,3.7,1.574,0.22752482
37,0,3.7,1.5786529,0.24502672
37,0,3.7,3.2083344,0.26252863
38,0,3.8000000000000003,3.8369503,0.19252099
38,0,3.8000000000000003,1.593393,0.21002291
38,0,3.8000000000000003,1.574,0.22752482
38,0,3.8000000000000003,1.5786531,0.24502672
38,0,3.8000000000000003,3.208336,0.26252863
39,0,3.9000000000000004,3.8369493,0.19252099
39,0,3.9000000000000004,1.5933936,0.21002291
39,0,3.9000000000000004,1.574,0.22752482
39,0,3.9000000000000004,1.5786533,0.24502672
39,0,3.9000000000000004,3.2083378,0.26252863
40,0,4.0,3.8369484,0.19252099
40,0,4.0,1.5933942,0.21002291
40,0,4.0,1.574,0.22752482
40,0,4.0,1.5786536,0.24502672
40,0,4.0,3.2083395,0.26252863
41,0,4.1000000000000005,3.8369474,0.19252099
41,0,4.1000000000000005,1.5933948,0.21002291
41,0,4.1000000000000005,1.574,0.22752482
41,0,4.1000000000000005,1.5786538,0.24502672
41,0,4.1000000000000005,3.2083411,0.26252863
42,0,4.2,3.8369465,0.19252099
42,0,4.2,1.5933954,0.21002291
42,0,4.2,1.574,0.22752482
42,0,4.2,1.578654,0.24502672
42,0,4.2,3.2083428,0.26252863
43,0,4.3,3.8369455,0.19252099
43,0,4.3,1.593396,0.21002291
43,0,4.3,1.574,0.22752482
43,0,4.3,1.5786543,0.24502672
43,0,4.3,3.2083445,0.26252863
44,0,4.4,3.8369446,0.19252099
44,0,4.4,1.5933965,0.21002291
44,0,4.4,1.574,0.22752482
44,0,4.4,1.5786545,0.24502672
44,0,4.4,3.2083461,0.26252863
45,0,4.5,3.8369436,0.19252099
45,0,4.5,1.5933971,0.21002291
45,0,4.5,1.574,0.22752482
45,0,4.5,1.5786548,0.24502672
45,0,4.5,3.2083478,0.26252863
46,0,4.6000000000000005,3.8369427,0.19252099
46,0,4.6000000000000005,1.5933977,0.21002291
46,0,4.6000000000000005,1.574,0.22752482
46,0,4.6000000000000005,1.578655,0.24502672
46,0,4.6000000000000005,3.2083495,0.26252863
47,0,4.7,3.8369417,0.19252099
47,0,4.7,1.5933983,0.21002291
47,0,4.7,1.574,0.22752482
47,0,4.7,1.5786552,0.24502672
47,0,4.7,3.2083511,0.26252863
48,0,4.800000000000001,3.8369408,0.19252099
48,0,4.800000000000001,1.5933989,0.21002291
48,0,4.800000000000001,1.574,0.22752482
48,0,4.800000000000001,1.5786555,0.24502672
48,0,4.800000000000001,3.2083528,0.26252863
49,0,4.9,3.8369398,0.19252099
49,0,4.9,1.5933995,0.21002291
49,0,4.9,1.574,0.22752482
49,0,4.9,1.5786557,0.24502672
49,0,4.9,3.2083545,0.26252863
50,0,5.0,3.8369389,0.19252099
50,0,5.0,1.5934001,0.21002291
50,0,5.0,1.574,0.22752482
50,0,5.0,1.578656,0.24502672
50,0,5.0,3.2083561,0.26252863
51,0,5.1000000000000005,3.836938,0.19252099
51,0,5.1000000000000005,1.5934007,0.21002291
51,0,5.1000000000000005,1.574,0.22752482
51,0,5.1000000000000005,1.5786562,0.24502672
51,0,5.1000000000000005,3.2083578,0.26252863
52,0,5.2,3.836937,0.19252099
52,0,5.2,1.5934013,0.21002291
52,0,5.2,1.574,0.22752482
52,0,5.2,1.5786564,0.24502672
52,0,5.2,3.2083595,0.26252863
53,0,5.300000000000001,3.836936,0.19252099
53,0,5.300000000000001,1.5934019,0.21002291
53,0,5.300000000000001,1.574,0.22752482
53,0,5.300000000000001,1.5786567,0.24502672
53,0,5.300000000000001,3.2083611,0.26252863
54,0,5.4,3.836935,0.19252099
54,0,5.4,1.5934025,0.21002291
54,0,5.4,1.574,0.22752482
54,0,5.4,1.5786569,0.24502672
54,0,5.4,3.2083628,0.26252863
55,0,5.5,3.836934,0.19252099
55,0,5.5,1.5934031,0.21002291
55,0,5.5,1.574,0.22752482
55,0,5.5,1.5786572,0.24502672
55,0,5.5,3.2083645,0.26252863
56,0,5.6000000000000005,3.8369331,0.19252099
56,0,5.6000000000000005,1.5934037,0.21002291
56,0,5.6000000000000005,1.574,0.22752482
56,0,5.6000000000000005,1.5786574,0.24502672
56,0,5.6000000000000005,3.2083662,0.26252863
57,0,5.7,3.8369322,0.19252099
57,0,5.7,1.5934043,0.21002291
57,0,5.7,1.574,0.22752482
57,0,5.7,1.5786576,0.24502672
57,0,5.7,3.2083678,0.26252863
58,0,5.800000000000001,3.8369312,0.19252099
58,0,5.800000000000001,1.5934049,0.21002291
58,0,5.800000000000001,1.574,0.22752482
58,0,5.800000000000001,1.5786579,0.24502672
58,0,5.800000000000001,3.2083695,0.26252863
59,0,5.9,3.8369303,0.19252099
59,0,5.9,1.5934055,0.21002291
59,0,5.9,1.574,0.22752482
59,0,5.9,1.5786581,0.24502672
59,0,5.9,3.2083712,0.26252863
60,0,6.0,3.8369293,0.19252099
60,0,6.0,1.5934061,0.21002291
60,0,6.0,1.574,0.22752482
60,0,6.0,1.5786583,0.24502672
60,0,6.0,3.2083728,0.26252863
61,0,6.1000000000000005,3.8369284,0.19252099
61,0,6.1000000000000005,1.5934067,0.21002291
61,0,6.1000000000000005,1.574,0.22752482
61,0,6.1000000000000005,1.5786586,0.24502672
61,0,6.1000000000000005,3.2083745,0.26252863
62,0,6.2,3.8369274,0.19252099
62,0,6.2,1.5934073,0.21002291
62,0,6.2,1.574,0.22752482
62,0,6.2,1.5786588,0.24502672
62,0,6.2,3.2083762,0.26252863
63,0,6.300000000000001,3.8369265,0.19252099
63,0,6.300000000000001,1.5934079,0.21002291
63,0,6.300000000000001,1.574,0.22752482
63,0,6.300000000000001,1.578659,0.24502672
63,0,6.300000000000001,3.2083778,0.26252863
64,0,6.4,3.8369255,0.19252099
64,0,6.4,1.5934085,0.21002291
64,0,6.4,1.574,0.22752482
64,0,6.4,1.5786593,0.24502672
64,0,6.4,3.2083795,0.26252863
65,0,6.5,3.8369246,0.19252099
65,0,6.5,1.5934091,0.21002291
65,0,6.5,1.574,0.22752482
65,0,6.5,1.5786595,0.24502672
65,0,6.5,3.2083812,0.26252863
66,0,6.6000000000000005,3.8369236,0.19252099
66,0,6.6000000000000005,1.5934097,0.21002291
66,0,6.6000000000000005,1.574,0.22752482
66,0,6.6000000000000005,1.5786598,0.24502672
66,0,6.6000000000000005,3.2083828,0.26252863
67,0,6.7,3.8369226,0.19252099
67,0,6.7,1.5934103,0.21002291
67,0,6.7,1.574,0.22752482
67,0,6.7,1.57866,0.24502672
67,0,6.7,3.2083845,0.26252863
68,0,6.800000000000001,1.5950156,0.21002291
68,0,6.800000000000001,1.5755961,0.22752482
69,0,6.9,1.5950645,0.21002291
69,0,6.9,1.5756227,0.22752482
70,0,7.0,1.5953823,0.21002291
70,0,7.0,1.5756227,0.22752482
71,0,7.1000000000000005,1.6728958,0.26252863
71,0,7.1000000000000005,0.884553,0.28003055
71,0,7.1000000000000005,0.880499,0.29753244
71,0,7.1000000000000005,0.88161343,0.31503436
71,0,7.1000000000000005,0.8907312,0.33253628
72,0,7.2,1.6950831,0.26252863
72,0,7.2,0.884553,0.28003055
72,0,7.2,0.880499,0.29753244
72,0,7.2,0.8816403,0.31503436
72,0,7.2,2.7721677,0.33253628
73,0,7.300000000000001,1.3315444,0.28003055
73,0,7.300000000000001,0.880499,0.29753244
73,0,7.300000000000001,0.8816403,0.31503436
74,0,7.4,1.6728958,0.26252863
74,0,7.4,0.884553,0.28003055
74,0,7.4,0.88052356,0.29753244
74,0,7.4,0.881607,0.31503436
74,0,7.4,0.8907312,0.33253628
75,0,7.5,1.6950831,0.26252863
75,0,7.5,0.884553,0.28003055
75,0,7.5,0.880499,0.29753244
75,0,7.5,0.88161343,0.31503436
75,0,7.5,2.9732263,0.33253628
76,0,7.6000000000000005,1.4970459,0.26252863
76,0,7.6000000000000005,0.88075894,0.28003055
76,0,7.6000000000000005,0.8813453,0.29753244
77,0,7.7,1.6728958,0.26252863
77,0,7.7,0.884553,0.28003055
77,0,7.7,0.880499,0.29753244
77,0,7.7,0.88161343,0.31503436
77,0,7.7,0.8907312,0.33253628
78,0,7.800000000000001,1.6950831,0.26252863
78,0,7.800000000000001,0.884553,0.28003055
78,0,7.800000000000001,0.880499,0.29753244
78,0,7.800000000000001,0.8816403,0.31503436
78,0,7.800000000000001,2.7721677,0.33253628
79,0,7.9,1.3315444,0.28003055
79,0,7.9,0.880499,0.29753244
79,0,7.9,0.8816403,0.31503436
80,0,8.0,1.3315444,0.28003055
80,0,8.0,0.880499,0.29753244
80,0,8.0,0.8816403,0.31503436
81,0,8.1,1.6728958,0.26252863
81,0,8.1,0.8846423,0.28003055
81,0,8.1,0.8805323,0.29753244
81,0,8.1,0.881607,0.31503436
81,0,8.1,0.8907312,0.33253628
82,0,8.200000000000001,1.667421,0.26252863
82,0,8.200000000000001,0.884553,0.28003055
82,0,8.200000000000001,0.880499,0.29753244
82,0,8.200000000000001,0.8816403,0.31503436
82,0,8.200000000000001,0.89089787,0.33253628
83,0,8.3,1.6950831,0.26252863
83,0,8.3,0.8846423,0.28003055
83,0,8.3,0.8805323,0.29753244
83,0,8.3,0.881607,0.31503436
83,0,8.3,2.9732263,0.33253628
84,0,8.4,1.6950831,0.26252863
84,0,8.4,0.8846423,0.28003055
84,0,8.4,0.8805323,0.29753244
84,0,8.4,0.881607,0.31503436
84,0,8.4,2.9732263,0.33253628
85,0,8.5,1.3337698,0.28003055
85,0,8.5,0.88052356,0.29753244
85,0,8.5,0.881607,0.31503436
86,0,8.6,1.9066646,0.24502672
86,0,8.6,0.88558376,0.26252863
86,0,8.6,0.8807917,0.28003055
86,0,8.6,0.88133436,0.29753244
86,0,8.6,0.88924736,0.31503436
87,0,8.700000000000001,1.6950831,0.26252863
87,0,8.700000000000001,0.884553,0.28003055
87,0,8.700000000000001,0.88052356,0.29753244
87,0,8.700000000000001,0.881607,0.31503436
87,0,8.700000000000001,2.9732263,0.33253628
88,0,8.8,1.3337698,0.28003055
88,0,8.8,0.880499,0.29753244
88,0,8.8,0.8816403,0.31503436
89,0,8.9,1.667421,0.26252863
89,0,8.9,0.884553,0.28003055
89,0,8.9,0.880499,0.29753244
89,0,8.9,0.8816403,0.31503436
89,0,8.9,0.89089787,0.33253628
90,0,9.0,0.8589428,0.33253628
90,0,9.0,0.52978665,0.35003817
90,0,9.0,0.5230553,0.3675401
90,0,9.0,0.5202359,0.38504198
90,0,9.0,0.5180967,0.4025439
90,0,9.0,0.5220449,0.42004582
90,0,9.0,2.955657,0.4375477
91,0,9.1,0.8398218,0.35003817
91,0,9.1,0.52448374,0.3675401
91,0,9.1,0.5222212,0.38504198
91,0,9.1,0.5181933,0.4025439
91,0,9.1,0.5200426,0.42004582
91,0,9.1,0.5225744,0.4375477
92,0,9.200000000000001,0.9486852,0.33253628
92,0,9.200000000000001,0.52978665,0.35003817
92,0,9.200000000000001,0.52448374,0.3675401
92,0,9.200000000000001,0.5222212,0.38504198
92,0,9.200000000000001,0.52009666,0.4025439
92,0,9.200000000000001,0.5220457,0.42004582
92,0,9.200000000000001,3.1424935,0.4375477
93,0,9.3,0.8577586,0.33253628
93,0,9.3,0.5296563,0.35003817
93,0,9.3,0.52296156,0.3675401
93,0,9.3,0.5202026,0.38504198
93,0,9.3,0.5180951,0.4025439
93,0,9.3,0.5220457,0.42004582
93,0,9.3,3.1424935,0.4375477
94,0,9.4,0.8398218,0.35003817
94,0,9.4,0.52448374,0.3675401
94,0,9.4,0.5222212,0.38504198
94,0,9.4,0.5181933,0.4025439
94,0,9.4,0.5200419,0.42004582
94,0,9.4,0.5224775,0.4375477
95,0,9.5,0.95064074,0.33253628
95,0,9.5,0.52978665,0.35003817
95,0,9.5,0.52448374,0.3675401
95,0,9.5,0.5222212,0.38504198
95,0,9.5,0.52009666,0.4025439
95,0,9.5,0.5220449,0.42004582
95,0,9.5,2.955657,0.4375477
96,0,9.600000000000001,0.8577586,0.33253628
96,0,9.600000000000001,0.52978665,0.35003817
96,0,9.600000000000001,0.5229768,0.3675401
96,0,9.600000000000001,0.520232,0.38504198
96,0,9.600000000000001,0.5180967,0.4025439
96,0,9.600000000000001,0.5220457,0.42004582
96,0,9.600000000000001,3.1424935,0.4375477
97,0,9.700000000000001,0.95064074,0.33253628
97,0,9.700000000000001,0.52978665,0.35003817
97,0,9.700000000000001,0.52448374,0.3675401
97,0,9.700000000000001,0.5222212,0.38504198
97,0,9.700000000000001,0.52009666,0.4025439
97,0,9.700000000000001,0.5220449,0.42004582
97,0,9.700000000000001,2.955657,0.4375477
98,0,9.8,1.1358142,0.31503436
98,0,9.8,0.531377,0.33253628
98,0,9.8,0.5240095,0.35003817
98,0,9.8,0.52059853,0.3675401
98,0,9.8,0.51849437,0.38504198
98,0,9.8,0.52121973,0.4025439
98,0,9.8,0.52383435,0.42004582
98,0,9.8,0.8793132,0.4375477
99,0,9.9,0.97774965,0.33253628
99,0,9.9,0.52488095,0.35003817
99,0,9.9,0.52241427,0.3675401
99,0,9.9,0.51866084,0.38504198
99,0,9.9,0.5197738,0.4025439
99,0,9.9,0.5219093,0.42004582
99,0,9.9,1.4504902,0.4375477
99,0,9.9,3.0179672,0.45504963
100,0,10.0,2.1910317,0.28003055
100,0,10.0,0.5371886,0.29753244
100,0,10.0,0.5273134,0.31503436
100,0,10.0,0.5217108,0.33253628
100,0,10.0,0.5195062,0.35003817
100,0,10.0,0.52158976,0.3675401
101,0,10.100000000000001,0.8398218,0.35003817
101,0,10.100000000000001,0.52448374,0.3675401
101,0,10.100000000000001,0.5222212,0.38504198
101,0,10.100000000000001,0.5181933,0.4025439
101,0,10.100000000000001,0.5200419,0.42004582
101,0,10.100000000000001,0.5224775,0.4375477
102,0,10.200000000000001,0.95064074,0.33253628
102,0,10.200000000000001,0.52978665,0.35003817
102,0,10.200000000000001,0.52448374,0.3675401
102,0,10.200000000000001,0.5222212,0.38504198
102,0,10.200000000000001,0.52009666,0.4025439
102,0,10.200000000000001,0.5220449,0.42004582
102,0,10.200000000000001,2.955657,0.4375477
103,0,10.3,0.8577586,0.33253628
103,0,10.3,0.52978665,0.35003817
103,0,10.3,0.5230553,0.3675401
103,0,10.3,0.5202359,0.38504198
103,0,10.3,0.5180967,0.4025439
103,0,10.3,0.5220449,0.42004582
103,0,10.3,2.955657,0.4375477
104,0,10.4,0.8125505,0.35003817
104,0,10.4,0.5244758,0.3675401
104,0,10.4,0.52219296,0.38504198
104,0,10.4,0.51819015,0.4025439
104,0,10.4,0.5200426,0.42004582
104,0,10.4,0.5225847,0.4375477
105,0,10.5,0.9486852,0.33253628
105,0,10.5,0.52978665,0.35003817
105,0,10.5,0.52448374,0.3675401
105,0,10.5,0.5222212,0.38504198
105,0,10.5,0.52009666,0.4025439
105,0,10.5,0.5220449,0.42004582
105,0,10.5,2.955657,0.4375477
106,0,10.600000000000001,0.8589428,0.33253628
106,0,10.600000000000001,0.52978665,0.35003817
106,0,10.600000000000001,0.5230553,0.3675401
106,0,10.600000000000001,0.5202359,0.38504198
106,0,10.600000000000001,0.5180967,0.4025439
106,0,10.600000000000001,0.5220449,0.42004582
106,0,10.600000000000001,2.955657,0.4375477
107,0,10.700000000000001,0.8589428,0.33253628
107,0,10.700000000000001,0.52978665,0.35003817
107,0,10.700000000000001,0.5230553,0.3675401
107,0,10.700000000000001,0.5202359,0.38504198
107,0,10.700000000000001,0.5180967,0.4025439
107,0,10.700000000000001,0.5220449,0.42004582
107,0,10.700000000000001,2.955657,0.4375477
108,0,10.8,0.8398218,0.35003817
108,0,10.8,0.52448374,0.3675401
108,0,10.8,0.5222212,0.38504198
108,0,10.8,0.5181933,0.4025439
108,0,10.8,0.5200426,0.42004582
108,0,10.8,0.5225744,0.4375477
109,0,10.9,0.9486852,0.33253628
109,0,10.9,0.52978665,0.35003817
109,0,10.9,0.52448374,0.3675401
109,0,10.9,0.5222212,0.38504198
109,0,10.9,0.52009666,0.4025439
109,0,10.9,0.5220457,0.42004582
109,0,10.9,3.1424935,0.4375477
110,0,11.0,1.0535117,0.31503436
110,0,11.0,0.53101736,0.33253628
110,0,11.0,0.523822,0.35003817
110,0,11.0,0.52053297,0.3675401
110,0,11.0,0.5184288,0.38504198
110,0,11.0,0.5214067,0.4025439
110,0,11.0,0.5239062,0.42004582
110,0,11.0,0.9052461,0.4375477
111,0,11.100000000000001,2.4670148,0.28003055
111,0,11.100000000000001,0.532443,0.29753244
111,0,11.100000000000001,0.5235391,0.31503436
111,0,11.100000000000001,0.52115005,0.33253628
111,0,11.100000000000001,0.51846987,0.35003817
111,0,11.100000000000001,0.5205401,0.3675401
111,0,11.100000000000001,0.5239243,0.38504198
112,0,11.200000000000001,0.8589428,0.33253628
112,0,11.200000000000001,0.52978665,0.35003817
112,0,11.200000000000001,0.5230553,0.3675401
112,0,11.200000000000001,0.5202359,0.38504198
112,0,11.200000000000001,0.5180967,0.4025439
112,0,11.200000000000001,0.5220449,0.42004582
112,0,11.200000000000001,2.955657,0.4375477
113,0,11.3,0.9486852,0.33253628
113,0,11.3,0.5296563,0.35003817
113,0,11.3,0.5244758,0.3675401
113,0,11.3,0.52219296,0.38504198
113,0,11.3,0.5200633,0.4025439
113,0,11.3,0.5220457,0.42004582
113,0,11.3,3.1424935,0.4375477
114,0,11.4,0.6180876,0.49005345
114,0,11.4,0.25070795,0.5425592
114,0,11.4,0.247,0.5950649
114,0,11.4,0.24908412,0.6300687
114,0,11.4,3.0133839,0.7350802
115,0,11.5,1.2432363,0.45504963
115,0,11.5,0.2599528,0.50755537
115,0,11.5,0.24959704,0.5600611
115,0,11.5,0.2472363,0.5950649
115,0,11.5,0.247,0.6125668
115,0,11.5,0.247,0.6300687
115,0,11.5,2.2841787,0.66507256
116,0,11.600000000000001,0.4137735,0.577563
116,0,11.600000000000001,0.25058073,0.6300687
116,0,11.600000000000001,0.24706599,0.68257445
116,0,11.600000000000001,0.24700108,0.70007634
116,0,11.600000000000001,2.1353252,0.8225897
117,0,11.700000000000001,0.3530156,0.5425592
117,0,11.700000000000001,0.25624207,0.5950649
117,0,11.700000000000001,0.24845459,0.6475706
117,0,11.700000000000001,0.2470417,0.68257445
117,0,11.700000000000001,0.247,0.70007634
117,0,11.700000000000001,0.24708484,0.7175783
117,0,11.700000000000001,0.24873045,0.7350802
118,0,11.8,0.4137735,0.577563
118,0,11.8,0.25058073,0.6300687
118,0,11.8,0.24706599,0.68257445
118,0,11.8,0.24700108,0.70007634
118,0,11.8,2.1353252,0.8225897
119,0,11.9,0.4612473,0.5600611
119,0,11.9,0.2528468,0.6125668
119,0,11.9,0.24724536,0.66507256
119,0,11.9,0.247,0.70007634
119,0,11.9,0.24707606,0.7175783
119,0,11.9,0.2500268,0.7525821
120,0,12.0,0.3530156,0.5425592
120,0,12.0,0.25624207,0.5950649
120,0,12.0,0.24848868,0.6475706
120,0,12.0,0.24704206,0.68257445
120,0,12.0,0.247,0.70007634
120,0,12.0,0.24708484,0.7175783
120,0,12.0,0.24873045,0.7350802
121,0,12.100000000000001,0.4612473,0.5600611
121,0,12.100000000000001,0.2528468,0.6125668
121,0,12.100000000000001,0.24724536,0.66507256
121,0,12.100000000000001,0.247,0.70007634
121,0,12.100000000000001,0.24707651,0.7175783
121,0,12.100000000000001,0.2500443,0.7525821
122,0,12.200000000000001,0.3530156,0.5425592
122,0,12.200000000000001,0.25624207,0.5950649
122,0,12.200000000000001,0.24848868,0.6475706
122,0,12.200000000000001,0.24704206,0.68257445
122,0,12.200000000000001,0.247,0.70007634
122,0,12.200000000000001,0.24708484,0.7175783
122,0,12.200000000000001,0.24873045,0.7350802
123,0,12.3,0.42873558,0.577563
123,0,12.3,0.25062686,0.6300687
123,0,12.3,0.2470823,0.68257445
123,0,12.3,0.247,0.70007634
123,0,12.3,2.268626,0.8225897
124,0,12.4,0.7252587,0.5425592
124,0,12.4,0.2538846,0.5950649
124,0,12.4,0.24772497,0.6475706
124,0,12.4,0.247,0.68257445
124,0,12.4,0.247,0.70007634
124,0,12.4,0.25099236,0.7525821
125,0,12.5,0.5166202,0.52505726
125,0,12.5,0.2572162,0.577563
125,0,12.5,0.24892785,0.6300687
125,0,12.5,0.24715759,0.66507256
125,0,12.5,0.247,0.68257445
125,0,12.5,0.247,0.70007634
125,0,12.5,0.24993612,0.7350802
125,0,12.5,0.65948784,0.8225897
126,0,12.600000000000001,0.6025321,0.5425592
126,0,12.600000000000001,0.2534044,0.5950649
126,0,12.600000000000001,0.24753694,0.6475706
126,0,12.600000000000001,0.247,0.68257445
126,0,12.600000000000001,0.247,0.70007634
126,0,12.600000000000001,2.3725076,0.7525821
127,0,12.700000000000001,0.34733087,0.49005345
127,0,12.700000000000001,0.24856804,0.5425592
127,0,12.700000000000001,0.24713269,0.577563
127,0,12.700000000000001,0.247,0.5950649
127,0,12.700000000000001,0.247,0.6125668
127,0,12.700000000000001,0.2496783,0.6475706
127,0,12.700000000000001,3.0339062,0.70007634
128,0,12.8,0.33417857,0.45504963
128,0,12.8,0.25517246,0.50755537
128,0,12.8,0.24940766,0.5425592
128,0,12.8,0.247,0.577563
128,0,12.8,0.247,0.5950649
128,0,12.8,0.24995904,0.6475706
128,0,12.8,2.7455943,0.66507256
128,0,12.8,3.6544473,0.7175783
129,0,12.9,0.9288756,0.49005345
129,0,12.9,0.25172573,0.5425592
129,0,12.9,0.24727638,0.5950649
129,0,12.9,0.247,0.6125668
129,0,12.9,3.977731,0.7350802
130,0,13.0,0.42873558,0.577563
130,0,13.0,0.25062686,0.6300687
130,0,13.0,0.2470823,0.68257445
130,0,13.0,0.247,0.70007634
130,0,13.0,2.268626,0.8225897
131,0,13.100000000000001,0.4612473,0.5600611
131,0,13.100000000000001,0.2528468,0.6125668
