Step,Car_X,Car_Y,Lidar_Range,Lidar_Bearing
14,0,1.4000000000000001,1.411547,0.22752482
14,0,1.4000000000000001,1.1807389,0.24502672
14,0,1.4000000000000001,1.1741116,0.26252863
14,0,1.4000000000000001,1.8546971,0.28003055
14,0,1.4000000000000001,2.352749,0.29753244
15,0,1.5,1.2723832,0.24502672
15,0,1.5,1.1741098,0.26252863
15,0,1.5,1.7390645,0.28003055
16,0,1.6,1.5736526,0.22752482
16,0,1.6,1.1807512,0.24502672
16,0,1.6,1.1760558,0.26252863
16,0,1.6,1.179727,0.28003055
16,0,1.6,2.237432,0.29753244
17,0,1.7000000000000002,1.4351162,0.22752482
17,0,1.7000000000000002,1.1781019,0.24502672
17,0,1.7000000000000002,1.2699748,0.26252863
18,0,1.8,1.411547,0.22752482
18,0,1.8,1.1804512,0.24502672
18,0,1.8,1.1741116,0.26252863
18,0,1.8,1.8546971,0.28003055
18,0,1.8,2.352749,0.29753244
19,0,1.9000000000000001,1.5031251,0.24502672
19,0,1.9000000000000001,1.0395288,0.26252863
19,0,1.9000000000000001,1.0361716,0.28003055
19,0,1.9000000000000001,1.0399354,0.29753244
19,0,1.9000000000000001,1.5107445,0.31503436
20,0,2.0,1.7592213,0.24502672
20,0,2.0,1.0395544,0.26252863
20,0,2.0,1.0361716,0.28003055
20,0,2.0,1.0399354,0.29753244
20,0,2.0,1.5107445,0.31503436
21,0,2.1,1.7592212,0.24502672
21,0,2.1,1.0395544,0.26252863
21,0,2.1,1.0361716,0.28003055
21,0,2.1,1.0399357,0.29753244
21,0,2.1,1.5107448,0.31503436
22,0,2.2,1.7592211,0.24502672
22,0,2.2,1.0395544,0.26252863
22,0,2.2,1.0361716,0.28003055
22,0,2.2,1.0399361,0.29753244
22,0,2.2,1.5107452,0.31503436
23,0,2.3000000000000003,1.759221,0.24502672
23,0,2.3000000000000003,1.0395544,0.26252863
23,0,2.3000000000000003,1.0361716,0.28003055
23,0,2.3000000000000003,1.0399364,0.29753244
23,0,2.3000000000000003,1.5107455,0.31503436
24,0,2.4000000000000004,1.7592208,0.24502672
24,0,2.4000000000000004,1.0395544,0.26252863
24,0,2.4000000000000004,1.0361716,0.28003055
24,0,2.4000000000000004,1.0399368,0.29753244
24,0,2.4000000000000004,1.5107459,0.31503436
25,0,2.5,1.7592207,0.24502672
25,0,2.5,1.0395544,0.26252863
25,0,2.5,1.0361716,0.28003055
25,0,2.5,1.0399371,0.29753244
25,0,2.5,1.5107462,0.31503436
26,0,2.6,1.7592206,0.24502672
26,0,2.6,1.0395544,0.26252863
26,0,2.6,1.0361716,0.28003055
26,0,2.6,1.0399375,0.29753244
26,0,2.6,1.5107466,0.31503436
27,0,2.7,1.7592205,0.24502672
27,0,2.7,1.0395544,0.26252863
27,0,2.7,1.0361716,0.28003055
27,0,2.7,1.0399379,0.29753244
27,0,2.7,1.510747,0.31503436
28,0,2.8000000000000003,1.7592204,0.24502672
28,0,2.8000000000000003,1.0395544,0.26252863
28,0,2.8000000000000003,1.0361716,0.28003055
28,0,2.8000000000000003,1.0399382,0.29753244
28,0,2.8000000000000003,1.5107473,0.31503436
29,0,2.9000000000000004,1.7592202,0.24502672
29,0,2.9000000000000004,1.0395544,0.26252863
29,0,2.9000000000000004,1.0361716,0.28003055
29,0,2.9000000000000004,1.0399386,0.29753244
29,0,2.9000000000000004,1.5107477,0.31503436
30,0,3.0,1.7592201,0.24502672
30,0,3.0,1.0395544,0.26252863
30,0,3.0,1.0361716,0.28003055
30,0,3.0,1.0399389,0.29753244
30,0,3.0,1.510748,0.31503436
31,0,3.1,1.75922,0.24502672
31,0,3.1,1.0395544,0.26252863
31,0,3.1,1.0361716,0.28003055
31,0,3.1,1.0399393,0.29753244
31,0,3.1,1.5107484,0.31503436
32,0,3.2,1.7592199,0.24502672
32,0,3.2,1.0395544,0.26252863
32,0,3.2,1.0361716,0.28003055
32,0,3.2,1.0399396,0.29753244
32,0,3.2,1.5107487,0.31503436
33,0,3.3000000000000003,1.7592198,0.24502672
33,0,3.3000000000000003,1.0395544,0.26252863
33,0,3.3000000000000003,1.0361716,0.28003055
33,0,3.3000000000000003,1.03994,0.29753244
33,0,3.3000000000000003,1.5107491,0.31503436
34,0,3.4000000000000004,1.7592196,0.24502672
34,0,3.4000000000000004,1.0395544,0.26252863
34,0,3.4000000000000004,1.0361716,0.28003055
34,0,3.4000000000000004,1.0399404,0.29753244
34,0,3.4000000000000004,1.5107495,0.31503436
35,0,3.5,1.7592195,0.24502672
35,0,3.5,1.0395544,0.26252863
35,0,3.5,1.0361716,0.28003055
35,0,3.5,1.0399407,0.29753244
35,0,3.5,1.5107498,0.31503436
36,0,3.6,1.7592194,0.24502672
36,0,3.6,1.0395544,0.26252863
36,0,3.6,1.0361716,0.28003055
36,0,3.6,1.0399411,0.29753244
36,0,3.6,1.5107502,0.31503436
37,0,3.7,1.7592193,0.24502672
37,0,3.7,1.0395544,0.26252863
37,0,3.7,1.0361716,0.28003055
37,0,3.7,1.0399414,0.29753244
37,0,3.7,1.5107505,0.31503436
38,0,3.8000000000000003,1.7592192,0.24502672
38,0,3.8000000000000003,1.0395544,0.26252863
38,0,3.8000000000000003,1.0361716,0.28003055
38,0,3.8000000000000003,1.0399418,0.29753244
38,0,3.8000000000000003,1.5107509,0.31503436
39,0,3.9000000000000004,1.759219,0.24502672
39,0,3.9000000000000004,1.0395544,0.26252863
39,0,3.9000000000000004,1.0361716,0.28003055
39,0,3.9000000000000004,1.0399421,0.29753244
39,0,3.9000000000000004,1.5107512,0.31503436
40,0,4.0,1.7592189,0.24502672
40,0,4.0,1.0395544,0.26252863
40,0,4.0,1.0361716,0.28003055
40,0,4.0,1.0399425,0.29753244
40,0,4.0,1.5107516,0.31503436
41,0,4.1000000000000005,1.7592188,0.24502672
41,0,4.1000000000000005,1.0395544,0.26252863
41,0,4.1000000000000005,1.0361716,0.28003055
41,0,4.1000000000000005,1.0399429,0.29753244
41,0,4.1000000000000005,1.510752,0.31503436
42,0,4.2,1.7592187,0.24502672
42,0,4.2,1.0395544,0.26252863
42,0,4.2,1.0361716,0.28003055
42,0,4.2,1.0399432,0.29753244
42,0,4.2,1.5107523,0.31503436
43,0,4.3,1.7592186,0.24502672
43,0,4.3,1.0395544,0.26252863
43,0,4.3,1.0361716,0.28003055
43,0,4.3,1.0399436,0.29753244
43,0,4.3,1.5107527,0.31503436
44,0,4.4,1.7592185,0.24502672
44,0,4.4,1.0395544,0.26252863
44,0,4.4,1.0361716,0.28003055
44,0,4.4,1.0399439,0.29753244
44,0,4.4,1.510753,0.31503436
45,0,4.5,1.7592183,0.24502672
45,0,4.5,1.0395544,0.26252863
45,0,4.5,1.0361716,0.28003055
45,0,4.5,1.0399443,0.29753244
45,0,4.5,1.5107534,0.31503436
46,0,4.6000000000000005,1.7592182,0.24502672
46,0,4.6000000000000005,1.0395544,0.26252863
46,0,4.6000000000000005,1.0361716,0.28003055
46,0,4.6000000000000005,1.0399446,0.29753244
46,0,4.6000000000000005,1.5107538,0.31503436
47,0,4.7,1.7592181,0.24502672
47,0,4.7,1.0395544,0.26252863
47,0,4.7,1.0361716,0.28003055
47,0,4.7,1.039945,0.29753244
47,0,4.7,1.5107541,0.31503436
48,0,4.800000000000001,1.759218,0.24502672
48,0,4.800000000000001,1.0395544,0.26252863
48,0,4.800000000000001,1.0361716,0.28003055
48,0,4.800000000000001,1.0399454,0.29753244
48,0,4.800000000000001,1.5107545,0.31503436
49,0,4.9,1.7592179,0.24502672
49,0,4.9,1.0395544,0.26252863
49,0,4.9,1.0361716,0.28003055
49,0,4.9,1.0399457,0.29753244
49,0,4.9,1.5107548,0.31503436
50,0,5.0,1.7592177,0.24502672
50,0,5.0,1.0395544,0.26252863
50,0,5.0,1.0361716,0.28003055
50,0,5.0,1.0399461,0.29753244
50,0,5.0,1.5107552,0.31503436
51,0,5.1000000000000005,1.7592176,0.24502672
51,0,5.1000000000000005,1.0395544,0.26252863
51,0,5.1000000000000005,1.0361716,0.28003055
51,0,5.1000000000000005,1.0399464,0.29753244
51,0,5.1000000000000005,1.5107555,0.31503436
52,0,5.2,1.7592175,0.24502672
52,0,5.2,1.0395544,0.26252863
52,0,5.2,1.0361716,0.28003055
52,0,5.2,1.0399468,0.29753244
52,0,5.2,1.5107559,0.31503436
53,0,5.300000000000001,1.7592174,0.24502672
53,0,5.300000000000001,1.0395544,0.26252863
53,0,5.300000000000001,1.0361716,0.28003055
53,0,5.300000000000001,1.0399472,0.29753244
53,0,5.300000000000001,1.5107563,0.31503436
54,0,5.4,1.7592173,0.24502672
54,0,5.4,1.0395544,0.26252863
54,0,5.4,1.0361716,0.28003055
54,0,5.4,1.0399475,0.29753244
54,0,5.4,1.5107566,0.31503436
55,0,5.5,1.7592171,0.24502672
55,0,5.5,1.0395544,0.26252863
55,0,5.5,1.0361716,0.28003055
55,0,5.5,1.0399479,0.29753244
55,0,5.5,1.510757,0.31503436
56,0,5.6000000000000005,1.759217,0.24502672
56,0,5.6000000000000005,1.0395544,0.26252863
56,0,5.6000000000000005,1.0361716,0.28003055
56,0,5.6000000000000005,1.0399482,0.29753244
56,0,5.6000000000000005,1.5107573,0.31503436
57,0,5.7,1.7592169,0.24502672
57,0,5.7,1.0395544,0.26252863
57,0,5.7,1.0361716,0.28003055
57,0,5.7,1.0399486,0.29753244
57,0,5.7,1.5107577,0.31503436
58,0,5.800000000000001,1.7592168,0.24502672
58,0,5.800000000000001,1.0395544,0.26252863
58,0,5.800000000000001,1.0361716,0.28003055
58,0,5.800000000000001,1.0399489,0.29753244
58,0,5.800000000000001,1.510758,0.31503436
59,0,5.9,1.7592167,0.24502672
59,0,5.9,1.0395544,0.26252863
59,0,5.9,1.0361716,0.28003055
59,0,5.9,1.0399493,0.29753244
59,0,5.9,1.5107584,0.31503436
60,0,6.0,1.7592165,0.24502672
60,0,6.0,1.0395544,0.26252863
60,0,6.0,1.0361716,0.28003055
60,0,6.0,1.0399497,0.29753244
60,0,6.0,1.5107588,0.31503436
61,0,6.1000000000000005,1.7592164,0.24502672
61,0,6.1000000000000005,1.0395544,0.26252863
61,0,6.1000000000000005,1.0361716,0.28003055
61,0,6.1000000000000005,1.03995,0.29753244
61,0,6.1000000000000005,1.5107591,0.31503436
62,0,6.2,1.7592163,0.24502672
62,0,6.2,1.0395544,0.26252863
62,0,6.2,1.0361716,0.28003055
62,0,6.2,1.0399504,0.29753244
62,0,6.2,1.5107595,0.31503436
63,0,6.300000000000001,1.7592162,0.24502672
63,0,6.300000000000001,1.0395544,0.26252863
63,0,6.300000000000001,1.0361716,0.28003055
63,0,6.300000000000001,1.0399507,0.29753244
63,0,6.300000000000001,1.5107598,0.31503436
64,0,6.4,1.7592161,0.24502672
64,0,6.4,1.0395544,0.26252863
64,0,6.4,1.0361716,0.28003055
64,0,6.4,1.0399511,0.29753244
64,0,6.4,1.5107602,0.31503436
65,0,6.5,1.759216,0.24502672
65,0,6.5,1.0395544,0.26252863
65,0,6.5,1.0361716,0.28003055
65,0,6.5,1.0399514,0.29753244
65,0,6.5,1.5107605,0.31503436
66,0,6.6000000000000005,1.7592158,0.24502672
66,0,6.6000000000000005,1.0395544,0.26252863
66,0,6.6000000000000005,1.0361716,0.28003055
66,0,6.6000000000000005,1.0399518,0.29753244
66,0,6.6000000000000005,1.5107609,0.31503436
67,0,6.7,1.7592157,0.24502672
67,0,6.7,1.0395544,0.26252863
67,0,6.7,1.0361716,0.28003055
67,0,6.7,1.0399522,0.29753244
67,0,6.7,1.5107613,0.31503436
68,0,6.800000000000001,1.7000669,0.26252863
68,0,6.800000000000001,0.894553,0.28003055
68,0,6.800000000000001,0.890499,0.29753244
68,0,6.800000000000001,0.8916403,0.31503436
68,0,6.800000000000001,0.90089786,0.33253628
69,0,6.9,0.6693706,0.35003817
69,0,6.9,0.5326803,0.3675401
69,0,6.9,0.53010255,0.38504198
69,0,6.9,0.52803665,0.4025439
69,0,6.9,0.5303461,0.42004582
69,0,6.9,0.5352081,0.4375477
70,0,7.0,0.8665988,0.33253628
70,0,7.0,0.53910613,0.35003817
70,0,7.0,0.53269106,0.3675401
70,0,7.0,0.53010255,0.38504198
70,0,7.0,0.53,0.4025439
70,0,7.0,0.5302852,0.42004582
70,0,7.0,2.9624045,0.4375477
71,0,7.1000000000000005,0.81068164,0.33253628
71,0,7.1000000000000005,0.5389913,0.35003817
71,0,7.1000000000000005,0.5326803,0.3675401
71,0,7.1000000000000005,0.53010255,0.38504198
71,0,7.1000000000000005,0.5300366,0.4025439
71,0,7.1000000000000005,0.53217596,0.42004582
71,0,7.1000000000000005,3.148991,0.4375477
72,0,7.2,0.6693706,0.35003817
72,0,7.2,0.5326803,0.3675401
72,0,7.2,0.53010255,0.38504198
72,0,7.2,0.52803606,0.4025439
72,0,7.2,0.5302852,0.42004582
72,0,7.2,0.5352081,0.4375477
73,0,7.300000000000001,1.3033711,2.4677691
73,0,7.300000000000001,0.37,2.485271
73,0,7.300000000000001,0.33552748,2.5552788
73,0,7.300000000000001,0.329,2.6077845
73,0,7.300000000000001,0.32960582,2.6602902
73,0,7.300000000000001,2.6539197,2.712796
74,0,7.4,0.5435768,2.712796
74,0,7.4,0.3910403,2.7653017
74,0,7.4,1.1857059,2.8178074
75,0,7.5,0.4911893,2.6077845
75,0,7.5,0.4185577,2.6252863
75,0,7.5,0.39579496,2.677792
75,0,7.5,0.3901612,2.7302978
75,0,7.5,0.49434063,2.7828035
75,0,7.5,3.1591642,2.8353093
76,0,7.6000000000000005,0.6747303,2.922819
76,0,7.6000000000000005,0.66331637,2.9403207
76,0,7.6000000000000005,0.65766793,2.9578226
76,0,7.6000000000000005,0.656,2.9753246
76,0,7.6000000000000005,0.657099,2.9928265
76,0,7.6000000000000005,0.66285,3.0103283
77,0,7.7,0.67435527,2.922819
77,0,7.7,0.6631197,2.9403207
77,0,7.7,0.65760237,2.9578226
77,0,7.7,0.656,2.9753246
77,0,7.7,0.6572777,2.9928265
77,0,7.7,0.66318077,3.0103283
77,0,7.7,0.67829,3.0278304
78,0,7.800000000000001,0.6628246,2.9403207
78,0,7.800000000000001,0.65750396,2.9578226
78,0,7.800000000000001,0.656,2.9753246
78,0,7.800000000000001,0.65747446,2.9928265
78,0,7.800000000000001,0.6636019,3.0103283
79,0,7.9,1.0657626,2.9928265
79,0,7.9,0.84081316,3.0103283
79,0,7.9,0.836076,3.0278304
79,0,7.9,0.83420193,3.0453322
79,0,7.9,2.3702044,3.062834
79,0,7.9,3.6176503,3.0803359
80,0,8.0,2.6448693,2.9928265
80,0,8.0,1.014,3.0103283
80,0,8.0,1.0068696,3.0278304
80,0,8.0,1.0007412,3.0453322
80,0,8.0,1.0027015,3.062834
81,0,8.1,1.8795096,3.0278304
81,0,8.1,1.0059961,3.0453322
81,0,8.1,1.0108396,3.062834
81,0,8.1,1.0172251,3.0803359
82,0,8.200000000000001,1.5839174,3.097838
82,0,8.200000000000001,1.2184285,3.1153398
82,0,8.200000000000001,1.2199972,3.1328416
83,0,8.3,1.2279099,3.1153398
83,0,8.3,1.2210789,3.1328416
84,0,8.4,1.4329393,3.1328416
84,0,8.4,1.4326346,3.1503437
85,0,8.5,1.4313473,3.1328416
85,0,8.5,1.433028,3.1503437
85,0,8.5,3.865702,3.1678455
86,0,8.6,2.7197502,3.1503437
86,0,8.6,1.6049378,3.1678455
87,0,8.700000000000001,2.76873,3.1328416
87,0,8.700000000000001,1.598647,3.1503437
88,0,8.8,3.268516,3.1328416
88,0,8.8,1.598291,3.1503437
88,0,8.8,1.6041181,3.1678455
89,0,8.9,2.6949773,3.1503437
89,0,8.9,1.7910556,3.1678455
89,0,8.9,1.8075231,3.1853473
90,0,9.0,2.1351252,3.1678455
90,0,9.0,1.8104819,3.1853473
91,0,9.1,2.148115,3.1503437
91,0,9.1,1.7905638,3.1678455
92,0,9.200000000000001,2.2380319,3.1503437
92,0,9.200000000000001,1.7903671,3.1678455
92,0,9.200000000000001,1.9202813,3.1853473
93,0,9.3,1.7920878,3.1678455
93,0,9.3,2.0599408,3.1853473
95,0,9.5,2.0217578,3.1678455
96,0,9.600000000000001,2.0236578,3.1678455
96,0,9.600000000000001,2.9815235,3.1853473
98,0,9.8,2.021491,3.1678455
99,0,9.9,2.3180296,3.1853473
101,0,10.100000000000001,3.3956687,3.1678455
101,0,10.100000000000001,2.31839,3.1853473
102,0,10.200000000000001,2.318521,3.1853473
103,0,10.3,3.6891484,3.1853473
103,0,10.3,2.6895652,3.2028494
105,0,10.5,3.072661,3.1853473
105,0,10.5,2.690549,3.2028494
106,0,10.600000000000001,3.5213094,3.2028494
107,0,10.700000000000001,2.896372,3.2028494
107,0,10.700000000000001,2.7346053,3.2203512
110,0,11.0,3.606438,3.2203512
113,0,11.3,3.4165604,3.2203512
114,0,11.4,3.4170759,3.2203512
116,0,11.600000000000001,3.4180593,3.2203512
117,0,11.700000000000001,3.418453,3.2203512
122,0,12.200000000000001,3.9561505,3.2203512
