Step,Car_X,Car_Y,Lidar_Range,Lidar_Bearing
14,0,1.4000000000000001,1.5950645,0.21002291
14,0,1.4000000000000001,1.5756227,0.22752482
15,0,1.5,3.6592956,0.21002291
15,0,1.5,1.5756227,0.22752482
15,0,1.5,1.5786488,0.24502672
16,0,1.6,3.823303,0.19252099
16,0,1.6,1.5933822,0.21002291
17,0,1.7000000000000002,3.6465926,0.21002291
17,0,1.7000000000000002,1.5756227,0.22752482
17,0,1.7000000000000002,1.5786488,0.24502672
18,0,1.8,3.646593,0.21002291
18,0,1.8,1.5756228,0.22752482
18,0,1.8,1.5786498,0.24502672
19,0,1.9000000000000001,3.6465936,0.21002291
19,0,1.9000000000000001,1.5756229,0.22752482
19,0,1.9000000000000001,1.5786507,0.24502672
20,0,2.0,3.646594,0.21002291
20,0,2.0,1.575623,0.22752482
20,0,2.0,1.5786517,0.24502672
21,0,2.1,3.6465945,0.21002291
21,0,2.1,1.5756232,0.22752482
21,0,2.1,1.5786526,0.24502672
22,0,2.2,3.646595,0.21002291
22,0,2.2,1.5756233,0.22752482
22,0,2.2,1.5786536,0.24502672
23,0,2.3000000000000003,3.6465955,0.21002291
23,0,2.3000000000000003,1.5756234,0.22752482
23,0,2.3000000000000003,1.5786545,0.24502672
24,0,2.4000000000000004,3.646596,0.21002291
24,0,2.4000000000000004,1.5756235,0.22752482
24,0,2.4000000000000004,1.5786555,0.24502672
25,0,2.5,3.6465964,0.21002291
25,0,2.5,1.5756236,0.22752482
25,0,2.5,1.5786564,0.24502672
26,0,2.6,3.646597,0.21002291
26,0,2.6,1.5756238,0.22752482
26,0,2.6,1.5786574,0.24502672
27,0,2.7,3.6465974,0.21002291
27,0,2.7,1.5756239,0.22752482
27,0,2.7,1.5786583,0.24502672
28,0,2.8000000000000003,3.6465979,0.21002291
28,0,2.8000000000000003,1.575624,0.22752482
28,0,2.8000000000000003,1.5786593,0.24502672
29,0,2.9000000000000004,3.6465983,0.21002291
29,0,2.9000000000000004,1.5756241,0.22752482
29,0,2.9000000000000004,1.5786602,0.24502672
30,0,3.0,3.6465988,0.21002291
30,0,3.0,1.5756242,0.22752482
30,0,3.0,1.5786612,0.24502672
31,0,3.1,3.6465993,0.21002291
31,0,3.1,1.5756243,0.22752482
31,0,3.1,1.5786622,0.24502672
32,0,3.2,3.6465998,0.21002291
32,0,3.2,1.5756245,0.22752482
32,0,3.2,1.5786631,0.24502672
33,0,3.3000000000000003,3.6466002,0.21002291
33,0,3.3000000000000003,1.5756246,0.22752482
33,0,3.3000000000000003,1.5786641,0.24502672
34,0,3.4000000000000004,3.6466007,0.21002291
34,0,3.4000000000000004,1.5756247,0.22752482
34,0,3.4000000000000004,1.578665,0.24502672
35,0,3.5,3.6466012,0.21002291
35,0,3.5,1.5756248,0.22752482
35,0,3.5,1.578666,0.24502672
36,0,3.6,3.6466017,0.21002291
36,0,3.6,1.575625,0.22752482
36,0,3.6,1.5786669,0.24502672
37,0,3.7,3.6466022,0.21002291
37,0,3.7,1.5756251,0.22752482
37,0,3.7,1.5786679,0.24502672
38,0,3.8000000000000003,3.6466026,0.21002291
38,0,3.8000000000000003,1.5756252,0.22752482
38,0,3.8000000000000003,1.5786688,0.24502672
39,0,3.9000000000000004,3.646603,0.21002291
39,0,3.9000000000000004,1.5756253,0.22752482
39,0,3.9000000000000004,1.5786698,0.24502672
40,0,4.0,3.6466036,0.21002291
40,0,4.0,1.5756254,0.22752482
40,0,4.0,1.5786707,0.24502672
41,0,4.1000000000000005,3.646604,0.21002291
41,0,4.1000000000000005,1.5756255,0.22752482
41,0,4.1000000000000005,1.5786717,0.24502672
42,0,4.2,3.6466045,0.21002291
42,0,4.2,1.5756257,0.22752482
42,0,4.2,1.5786726,0.24502672
43,0,4.3,3.646605,0.21002291
43,0,4.3,1.5756258,0.22752482
43,0,4.3,1.5786736,0.24502672
44,0,4.4,3.6466055,0.21002291
44,0,4.4,1.5756259,0.22752482
44,0,4.4,1.5786746,0.24502672
45,0,4.5,3.646606,0.21002291
45,0,4.5,1.575626,0.22752482
45,0,4.5,1.5786755,0.24502672
46,0,4.6000000000000005,3.6466064,0.21002291
46,0,4.6000000000000005,1.5756261,0.22752482
46,0,4.6000000000000005,1.5786765,0.24502672
47,0,4.7,3.646607,0.21002291
47,0,4.7,1.5756263,0.22752482
47,0,4.7,1.5786774,0.24502672
48,0,4.800000000000001,3.6466074,0.21002291
48,0,4.800000000000001,1.5756264,0.22752482
48,0,4.800000000000001,1.5786784,0.24502672
49,0,4.9,3.6466079,0.21002291
49,0,4.9,1.5756265,0.22752482
49,0,4.9,1.5786793,0.24502672
50,0,5.0,3.6466084,0.21002291
50,0,5.0,1.5756266,0.22752482
50,0,5.0,1.5786803,0.24502672
51,0,5.1000000000000005,3.6466088,0.21002291
51,0,5.1000000000000005,1.5756267,0.22752482
51,0,5.1000000000000005,1.5786812,0.24502672
52,0,5.2,3.6466093,0.21002291
52,0,5.2,1.5756269,0.22752482
52,0,5.2,1.5786822,0.24502672
53,0,5.300000000000001,3.6466098,0.21002291
53,0,5.300000000000001,1.575627,0.22752482
53,0,5.300000000000001,1.5786831,0.24502672
54,0,5.4,3.6466103,0.21002291
54,0,5.4,1.5756271,0.22752482
54,0,5.4,1.5786841,0.24502672
55,0,5.5,3.6466107,0.21002291
55,0,5.5,1.5756272,0.22752482
55,0,5.5,1.578685,0.24502672
56,0,5.6000000000000005,3.6466112,0.21002291
56,0,5.6000000000000005,1.5756273,0.22752482
56,0,5.6000000000000005,1.578686,0.24502672
57,0,5.7,3.6466117,0.21002291
57,0,5.7,1.5756274,0.22752482
57,0,5.7,1.578687,0.24502672
58,0,5.800000000000001,3.6466122,0.21002291
58,0,5.800000000000001,1.5756276,0.22752482
58,0,5.800000000000001,1.5786879,0.24502672
59,0,5.9,3.6466126,0.21002291
59,0,5.9,1.5756277,0.22752482
59,0,5.9,1.5786889,0.24502672
60,0,6.0,3.6466131,0.21002291
60,0,6.0,1.5756278,0.22752482
60,0,6.0,1.5786898,0.24502672
61,0,6.1000000000000005,3.6466136,0.21002291
61,0,6.1000000000000005,1.5756279,0.22752482
61,0,6.1000000000000005,1.5786908,0.24502672
62,0,6.2,3.646614,0.21002291
62,0,6.2,1.575628,0.22752482
62,0,6.2,1.5786917,0.24502672
63,0,6.300000000000001,3.6466146,0.21002291
63,0,6.300000000000001,1.5756282,0.22752482
63,0,6.300000000000001,1.5786927,0.24502672
64,0,6.4,3.646615,0.21002291
64,0,6.4,1.5756283,0.22752482
64,0,6.4,1.5786936,0.24502672
65,0,6.5,3.6466155,0.21002291
65,0,6.5,1.5756284,0.22752482
65,0,6.5,1.5786946,0.24502672
66,0,6.6000000000000005,3.8369675,0.19252099
66,0,6.6000000000000005,1.5933822,0.21002291
66,0,6.6000000000000005,1.574,0.22752482
66,0,6.6000000000000005,1.5786488,0.24502672
66,0,6.6000000000000005,3.208306,0.26252863
67,0,6.7,1.5950645,0.21002291
67,0,6.7,1.5756227,0.22752482
68,0,6.800000000000001,3.7976792,0.19252099
68,0,6.800000000000001,1.5930156,0.21002291
68,0,6.800000000000001,1.574,0.22752482
68,0,6.800000000000001,1.5786488,0.24502672
68,0,6.800000000000001,3.2292957,0.26252863
69,0,6.9,1.5953823,0.21002291
69,0,6.9,1.5756227,0.22752482
70,0,7.0,1.5953823,0.21002291
70,0,7.0,1.5756227,0.22752482
71,0,7.1000000000000005,1.5953823,0.21002291
71,0,7.1000000000000005,1.5756227,0.22752482
72,0,7.2,2.0208333,0.21002291
72,0,7.2,1.5921926,0.22752482
73,0,7.300000000000001,1.5953823,0.21002291
73,0,7.300000000000001,1.5756227,0.22752482
74,0,7.4,0.8834806,0.4025439
74,0,7.4,0.282,0.42004582
74,0,7.4,0.2645811,0.47255155
74,0,7.4,0.25491902,0.52505726
74,0,7.4,0.25157413,0.577563
74,0,7.4,0.251,0.5950649
74,0,7.4,0.25277624,0.6300687
74,0,7.4,2.3603206,0.6475706
74,0,7.4,3.4499273,0.70007634
75,0,7.5,0.44130906,0.45504963
75,0,7.5,0.25735968,0.50755537
75,0,7.5,0.25351056,0.5425592
75,0,7.5,0.2527205,0.5950649
75,0,7.5,2.9392407,0.66507256
76,0,7.6000000000000005,1.2591757,0.4375477
76,0,7.6000000000000005,0.26628664,0.49005345
76,0,7.6000000000000005,0.25474897,0.5425592
76,0,7.6000000000000005,0.25126985,0.5950649
76,0,7.6000000000000005,0.251,0.6125668
76,0,7.6000000000000005,0.94745475,0.6475706
76,0,7.6000000000000005,3.1573257,0.68257445
77,0,7.7,0.4377188,0.5600611
77,0,7.7,0.2554599,0.6125668
77,0,7.7,0.25201997,0.66507256
77,0,7.7,0.2527024,0.70007634
77,0,7.7,1.0470139,0.8050878
78,0,7.800000000000001,0.3687003,0.5425592
78,0,7.800000000000001,0.25777343,0.5950649
78,0,7.800000000000001,0.25217032,0.6475706
78,0,7.800000000000001,0.251,0.68257445
78,0,7.800000000000001,0.5809159,0.70007634
79,0,7.9,0.28174925,0.52505726
79,0,7.9,0.26118723,0.577563
79,0,7.9,0.25335118,0.6300687
79,0,7.9,0.251,0.68257445
79,0,7.9,0.2511572,0.70007634
79,0,7.9,0.2528028,0.7175783
80,0,8.0,0.4377188,0.5600611
80,0,8.0,0.2554599,0.6125668
80,0,8.0,0.25201997,0.66507256
80,0,8.0,0.2527024,0.70007634
80,0,8.0,1.0470139,0.8050878
81,0,8.1,0.3510363,0.5425592
81,0,8.1,0.25770274,0.5950649
81,0,8.1,0.25214374,0.6475706
81,0,8.1,0.251,0.68257445
82,0,8.200000000000001,0.28185531,0.52505726
82,0,8.200000000000001,0.26119304,0.577563
82,0,8.200000000000001,0.25335118,0.6300687
82,0,8.200000000000001,0.251,0.68257445
82,0,8.200000000000001,0.2511572,0.70007634
82,0,8.200000000000001,0.2528028,0.7175783
83,0,8.3,0.3510363,0.5425592
83,0,8.3,0.25770274,0.5950649
83,0,8.3,0.25214374,0.6475706
83,0,8.3,0.251,0.68257445
84,0,8.4,0.28174803,0.52505726
84,0,8.4,0.26108572,0.577563
84,0,8.4,0.25334933,0.6300687
84,0,8.4,0.251,0.68257445
84,0,8.4,0.25282845,0.7175783
85,0,8.5,0.6542244,0.5425592
85,0,8.5,0.25620958,0.5950649
85,0,8.5,0.25231296,0.6475706
85,0,8.5,0.25295126,0.70007634
85,0,8.5,2.635436,0.7525821
86,0,8.6,0.49631405,0.52505726
86,0,8.6,0.2584082,0.577563
86,0,8.6,0.2524627,0.6300687
86,0,8.6,0.2510845,0.66507256
86,0,8.6,0.251,0.68257445
86,0,8.6,1.8766134,0.7350802
87,0,8.700000000000001,0.41864115,0.47255155
87,0,8.700000000000001,0.25371212,0.52505726
87,0,8.700000000000001,0.25120953,0.577563
87,0,8.700000000000001,0.251,0.5950649
87,0,8.700000000000001,0.2535988,0.6300687
88,0,8.8,0.34789383,0.4375477
88,0,8.8,0.26067784,0.49005345
88,0,8.8,0.2545623,0.52505726
88,0,8.8,0.251,0.577563
88,0,8.8,1.5361536,0.6475706
89,0,8.9,1.0358204,0.47255155
89,0,8.9,0.25691134,0.52505726
89,0,8.9,0.25234684,0.577563
89,0,8.9,0.9734082,0.6300687
90,0,9.0,0.3510363,0.5425592
90,0,9.0,0.25770274,0.5950649
90,0,9.0,0.25214374,0.6475706
90,0,9.0,0.251,0.68257445
90,0,9.0,0.5809159,0.70007634
91,0,9.1,0.28174803,0.52505726
91,0,9.1,0.26108572,0.577563
91,0,9.1,0.25334933,0.6300687
91,0,9.1,0.251,0.68257445
91,0,9.1,0.25282845,0.7175783
92,0,9.200000000000001,0.4377188,0.5600611
92,0,9.200000000000001,0.2555044,0.6125668
92,0,9.200000000000001,0.2520363,0.66507256
92,0,9.200000000000001,0.25270072,0.70007634
92,0,9.200000000000001,1.1572948,0.8050878
93,0,9.3,0.3510363,0.5425592
93,0,9.3,0.25776955,0.5950649
93,0,9.3,0.2521445,0.6475706
93,0,9.3,0.251,0.68257445
93,0,9.3,0.5809159,0.70007634
94,0,9.4,0.45272243,0.5600611
94,0,9.4,0.25550702,0.6125668
94,0,9.4,0.2520363,0.66507256
94,0,9.4,0.25270072,0.70007634
94,0,9.4,1.1572948,0.8050878
95,0,9.5,0.3510363,0.5425592
95,0,9.5,0.25776955,0.5950649
95,0,9.5,0.2521445,0.6475706
95,0,9.5,0.251,0.68257445
95,0,9.5,0.5809159,0.70007634
96,0,9.600000000000001,0.28174925,0.52505726
96,0,9.600000000000001,0.26118723,0.577563
96,0,9.600000000000001,0.25335118,0.6300687
96,0,9.600000000000001,0.251,0.68257445
96,0,9.600000000000001,0.25115854,0.70007634
96,0,9.600000000000001,0.25281835,0.7175783
97,0,9.700000000000001,0.3510363,0.5425592
97,0,9.700000000000001,0.25776955,0.5950649
97,0,9.700000000000001,0.25217032,0.6475706
97,0,9.700000000000001,0.251,0.68257445
97,0,9.700000000000001,0.5809159,0.70007634
98,0,9.8,0.5037987,0.77008396
98,0,9.8,0.22803096,0.8225897
98,0,9.8,0.22087315,0.8750954
98,0,9.8,0.21823174,0.92760116
98,0,9.8,0.21893433,0.9801069
98,0,9.8,1.2697018,1.0326127
98,0,9.8,3.7326326,1.0676165
99,0,9.9,0.5073817,0.7875859
99,0,9.9,0.2253924,0.84009165
99,0,9.9,0.21967119,0.8925974
99,0,9.9,0.21808447,0.9451031
99,0,9.9,0.21997945,0.9976088
99,0,9.9,3.254027,1.0501145
99,0,9.9,1.8497038,1.0851184
100,0,10.0,0.38993475,0.77008396
100,0,10.0,0.22751626,0.8225897
100,0,10.0,0.22065553,0.8750954
100,0,10.0,0.21815646,0.92760116
100,0,10.0,0.21897793,0.9801069
100,0,10.0,2.7260983,1.0326127
100,0,10.0,2.7955046,1.0676165
101,0,10.100000000000001,0.3960906,0.8050878
101,0,10.100000000000001,0.22262305,0.85759354
101,0,10.100000000000001,0.21826799,0.91009927
101,0,10.100000000000001,0.218,0.962605
101,0,10.100000000000001,2.542404,1.0151107
102,0,10.200000000000001,0.25984147,0.77008396
102,0,10.200000000000001,0.22692803,0.8225897
102,0,10.200000000000001,0.22040683,0.8750954
102,0,10.200000000000001,0.21807045,0.92760116
102,0,10.200000000000001,0.46334302,0.9801069
102,0,10.200000000000001,1.8308119,1.0676165
103,0,10.3,0.2834825,0.8050878
103,0,10.3,0.22233562,0.85759354
103,0,10.3,0.2181001,0.91009927
103,0,10.3,0.45769224,0.962605
104,0,10.4,0.47389022,0.68257445
104,0,10.4,0.22690888,0.7350802
104,0,10.4,0.2190376,0.7875859
104,0,10.4,0.21801765,0.84009165
104,0,10.4,0.21998002,0.8925974
105,0,10.5,0.9476542,0.7175783
105,0,10.5,0.22375545,0.77008396
105,0,10.5,0.21853684,0.8225897
105,0,10.5,0.218,0.8750954
105,0,10.5,2.862171,0.962605
106,0,10.600000000000001,0.23471253,0.8050878
106,0,10.600000000000001,0.22406991,0.85759354
106,0,10.600000000000001,0.21899849,0.91009927
106,0,10.600000000000001,0.2182854,0.9451031
106,0,10.600000000000001,0.21959504,0.9976088
107,0,10.700000000000001,0.22610714,0.84009165
107,0,10.700000000000001,0.219999,0.8925974
107,0,10.700000000000001,0.21804766,0.9451031
107,0,10.700000000000001,0.21875681,0.9801069
107,0,10.700000000000001,1.4469812,1.0851184
108,0,10.8,0.23465726,0.8050878
108,0,10.8,0.22401464,0.85759354
108,0,10.8,0.21899298,0.91009927
108,0,10.8,0.21828383,0.9451031
108,0,10.8,0.2196041,0.9976088
109,0,10.9,0.22610714,0.84009165
109,0,10.9,0.219999,0.8925974
109,0,10.9,0.21804766,0.9451031
109,0,10.9,0.21875681,0.9801069
109,0,10.9,1.4264448,1.0851184
110,0,11.0,0.22990242,0.8225897
110,0,11.0,0.22200353,0.8750954
110,0,11.0,0.218,0.92760116
110,0,11.0,0.218,0.962605
110,0,11.0,2.0649068,1.0676165
111,0,11.100000000000001,0.23471108,0.8050878
111,0,11.100000000000001,0.22401471,0.85759354
111,0,11.100000000000001,0.21899298,0.91009927
111,0,11.100000000000001,0.21828383,0.9451031
111,0,11.100000000000001,0.21959504,0.9976088
112,0,11.200000000000001,0.4712646,0.77008396
112,0,11.200000000000001,0.2278839,0.8225897
112,0,11.200000000000001,0.22081098,0.8750954
112,0,11.200000000000001,0.21821022,0.92760116
112,0,11.200000000000001,0.21895045,0.9801069
112,0,11.200000000000001,1.8002822,1.0326127
112,0,11.200000000000001,3.46489,1.0676165
113,0,11.3,0.46646985,0.8050878
113,0,11.3,0.22286354,0.85759354
113,0,11.3,0.21837524,0.91009927
113,0,11.3,0.218,0.962605
113,0,11.3,1.5188028,1.0151107
114,0,11.4,0.36298946,0.7875859
114,0,11.4,0.22489987,0.84009165
114,0,11.4,0.21943803,0.8925974
114,0,11.4,0.21803501,0.9451031
114,0,11.4,0.78280395,0.9976088
114,0,11.4,0.39506558,1.0851184
115,0,11.5,0.24093793,0.77008396
115,0,11.5,0.22678097,0.8225897
115,0,11.5,0.22034465,0.8750954
115,0,11.5,0.21804893,0.92760116
115,0,11.5,0.70395803,0.9801069
115,0,11.5,1.4566752,1.0676165
116,0,11.600000000000001,0.51805466,0.70007634
116,0,11.600000000000001,0.2232821,0.7525821
116,0,11.600000000000001,0.21883182,0.8050878
116,0,11.600000000000001,0.218,0.85759354
116,0,11.600000000000001,0.2203569,0.91009927
117,0,11.700000000000001,0.60652554,0.68257445
117,0,11.700000000000001,0.22746925,0.7350802
117,0,11.700000000000001,0.22016685,0.7875859
117,0,11.700000000000001,0.21856536,0.8225897
117,0,11.700000000000001,0.21950695,0.8750954
118,0,11.8,1.1419573,0.77008396
118,0,11.8,0.22603288,0.84009165
118,0,11.8,0.2199882,0.8925974
118,0,11.8,0.21804792,0.9451031
118,0,11.8,0.21876101,0.9801069
119,0,11.9,0.22994314,0.8225897
119,0,11.9,0.22200356,0.8750954
119,0,11.9,0.218,0.92760116
119,0,11.9,0.218,0.962605
119,0,11.9,2.0649068,1.0676165
120,0,12.0,0.23471108,0.8050878
120,0,12.0,0.22401471,0.85759354
120,0,12.0,0.21899849,0.91009927
120,0,12.0,0.2182854,0.9451031
120,0,12.0,0.21959504,0.9976088
121,0,12.100000000000001,0.22990242,0.8225897
121,0,12.100000000000001,0.22200353,0.8750954
121,0,12.100000000000001,0.218,0.92760116
121,0,12.100000000000001,0.218,0.962605
121,0,12.100000000000001,2.0649068,1.0676165
122,0,12.200000000000001,0.31566414,1.8026966
122,0,12.200000000000001,0.18965921,1.8552023
122,0,12.200000000000001,0.17870383,1.92521
122,0,12.200000000000001,0.1739562,1.9777157
122,0,12.200000000000001,0.173,2.0302215
122,0,12.200000000000001,0.173,2.0652254
122,0,12.200000000000001,0.17474367,2.117731
122,0,12.200000000000001,2.2384157,2.1702368
123,0,12.3,0.5618161,1.8201985
123,0,12.3,0.18241361,1.8902062
123,0,12.3,0.17669973,1.942712
123,0,12.3,0.17294328,1.9952176
123,0,12.3,0.17211398,2.0477233
123,0,12.3,0.17281538,2.0827272
124,0,12.4,0.88316774,1.6626813
124,0,12.4,0.205,1.6801833
124,0,12.4,0.18742679,1.7501909
124,0,12.4,0.1802698,1.8026966
124,0,12.4,0.17395942,1.8727043
124,0,12.4,0.173,1.92521
124,0,12.4,0.173,1.9777157
124,0,12.4,0.39805615,2.0302215
124,0,12.4,2.765076,2.0827272
124,0,12.4,3.6451702,2.117731
125,0,12.5,0.20378184,1.6976851
125,0,12.5,0.18470179,1.7501909
125,0,12.5,0.1780134,1.8026966
125,0,12.5,0.17295393,1.8727043
125,0,12.5,0.1720234,1.92521
125,0,12.5,0.17300233,1.9777157
125,0,12.5,1.5884078,2.0302215
125,0,12.5,3.0560515,2.0827272
125,0,12.5,3.4214551,2.117731
126,0,12.600000000000001,0.3710707,1.732689
126,0,12.600000000000001,0.1807196,1.7851948
126,0,12.600000000000001,0.17509015,1.8377005
126,0,12.600000000000001,0.173,1.8902062
126,0,12.600000000000001,0.17310303,1.942712
126,0,12.600000000000001,1.1203688,1.9952176
126,0,12.600000000000001,3.442169,2.0477233
126,0,12.600000000000001,3.4490435,2.0827272
127,0,12.700000000000001,0.19496025,1.732689
127,0,12.700000000000001,0.18317242,1.7851948
127,0,12.700000000000001,0.17683037,1.8377005
127,0,12.700000000000001,0.1728907,1.8902062
127,0,12.700000000000001,0.1721221,1.92521
127,0,12.700000000000001,0.17316812,1.9777157
127,0,12.700000000000001,0.1773628,2.0127196
128,0,12.8,0.8372629,1.8026966
128,0,12.8,0.18732128,1.8727043
128,0,12.8,0.17981866,1.92521
128,0,12.8,0.17470698,1.9777157
128,0,12.8,0.17311461,2.0302215
128,0,12.8,0.173,2.0827272
128,0,12.8,1.1352262,2.135233
128,0,12.8,0.7965822,2.2227423
129,0,12.9,0.22816558,1.8552023
129,0,12.9,0.18089272,1.907708
129,0,12.9,0.17556208,1.9602138
129,0,12.9,0.17320524,2.0127196
129,0,12.9,0.17204925,2.0652254
129,0,12.9,0.17410693,2.117731
129,0,12.9,0.17710942,2.1527348
129,0,12.9,1.5295149,2.2052405
129,0,12.9,2.3307672,2.2402444
130,0,13.0,0.7213528,1.8026966
130,0,13.0,0.18665752,1.8727043
130,0,13.0,0.1795708,1.92521
130,0,13.0,0.17452931,1.9777157
130,0,13.0,0.17307699,2.0302215
130,0,13.0,0.173,2.0827272
130,0,13.0,2.1311693,2.135233
130,0,13.0,2.4045706,2.2227423
131,0,13.100000000000001,0.61992747,1.8026966
131,0,13.100000000000001,0.18607672,1.8727043
131,0,13.100000000000001,0.17929365,1.92521
131,0,13.100000000000001,0.17432627,1.9777157
131,0,13.100000000000001,0.17303397,2.0302215
131,0,13.100000000000001,0.17303672,2.0827272
131,0,13.100000000000001,3.1271124,2.135233
131,0,13.100000000000001,2.967798,2.1702368
132,0,13.200000000000001,0.18942802,1.8552023
132,0,13.200000000000001,0.18017155,1.907708
132,0,13.200000000000001,0.17520389,1.9602138
132,0,13.200000000000001,0.1730476,2.0127196
132,0,13.200000000000001,0.17206745,2.0652254
132,0,13.200000000000001,0.17445514,2.117731
132,0,13.200000000000001,0.17744017,2.1527348
132,0,13.200000000000001,3.0602705,2.2052405
132,0,13.200000000000001,0.9143881,2.2402444
133,0,13.3,0.50401735,1.8026966
133,0,13.3,0.18575236,1.8727043
133,0,13.3,0.17901365,1.92521
133,0,13.3,0.17412323,1.9777157
133,0,13.3,0.173,2.0302215
133,0,13.3,0.17312816,2.0827272
133,0,13.3,0.17459509,2.117731
133,0,13.3,1.8182709,2.1702368
134,0,13.4,0.17988753,1.907708
134,0,13.4,0.17500085,1.9602138
134,0,13.4,0.17298625,2.0127196
134,0,13.4,0.17214566,2.0652254
134,0,13.4,0.17357981,2.100229
134,0,13.4,0.17762405,2.1527348
135,0,13.5,0.6449965,1.8201985
135,0,13.5,0.18259634,1.8902062
135,0,13.5,0.17682156,1.942712
135,0,13.5,0.17297624,1.9952176
135,0,13.5,0.17208165,2.0477233
135,0,13.5,0.17278689,2.0827272
136,0,13.600000000000001,0.28668818,1.8026966
136,0,13.600000000000001,0.18949328,1.8552023
136,0,13.600000000000001,0.17862919,1.92521
136,0,13.600000000000001,0.17394546,1.9777157
136,0,13.600000000000001,0.173,2.0302215
136,0,13.600000000000001,0.173,2.0652254
136,0,13.600000000000001,0.17477795,2.117731
137,0,13.700000000000001,0.55013907,1.8377005
137,0,13.700000000000001,0.17483193,1.9602138
137,0,13.700000000000001,0.17289889,2.0127196
137,0,13.700000000000001,0.1721975,2.0477233
137,0,13.700000000000001,0.17375723,2.100229
137,0,13.700000000000001,0.17797506,2.1527348
138,0,13.8,0.20381983,1.6976851
138,0,13.8,0.18672563,1.7501909
138,0,13.8,0.17722085,1.8026966
138,0,13.8,0.17345476,1.8552023
138,0,13.8,0.17214935,1.907708
138,0,13.8,0.17282724,1.9602138
138,0,13.8,0.1755428,2.0127196
138,0,13.8,3.7159142,2.117731
139,0,13.9,0.5597273,1.732689
139,0,13.9,0.18150085,1.7851948
139,0,13.9,0.17547739,1.8377005
139,0,13.9,0.173,1.8902062
139,0,13.9,0.173,1.92521
139,0,13.9,0.1746331,1.9777157
139,0,13.9,0.9968284,2.0827272
140,0,14.0,0.5803338,1.732689
140,0,14.0,0.18488671,1.7851948
140,0,14.0,0.17769775,1.8377005
140,0,14.0,0.17323618,1.8902062
140,0,14.0,0.17208208,1.942712
140,0,14.0,0.1728461,1.9777157
141,0,14.100000000000001,0.19478852,1.8377005
141,0,14.100000000000001,0.18383865,1.8902062
141,0,14.100000000000001,0.17758512,1.942712
141,0,14.100000000000001,0.17348073,1.9952176
141,0,14.100000000000001,0.17207222,2.0477233
141,0,14.100000000000001,0.17298028,2.100229
141,0,14.100000000000001,2.553387,2.1527348
141,0,14.100000000000001,3.2604985,2.1877387
141,0,14.100000000000001,3.887954,2.2402444
142,0,14.200000000000001,0.69237643,1.8026966
142,0,14.200000000000001,0.1864916,1.8727043
142,0,14.200000000000001,0.17946865,1.92521
142,0,14.200000000000001,0.17445317,1.9777157
142,0,14.200000000000001,0.17306085,2.0302215
142,0,14.200000000000001,0.173,2.0827272
142,0,14.200000000000001,2.4157243,2.135233
142,0,14.200000000000001,3.7055266,2.1702368
142,0,14.200000000000001,2.9448912,2.2227423
143,0,14.3,0.57715225,1.8026966
143,0,14.3,0.18596236,1.8727043
143,0,14.3,0.17922366,1.92521
143,0,14.3,0.1742755,1.9777157
143,0,14.3,0.17302322,2.0302215
143,0,14.3,0.17307101,2.0827272
143,0,14.3,0.17453796,2.117731
143,0,14.3,3.553874,2.135233
143,0,14.3,2.5702803,2.1702368
144,0,14.4,0.18933187,1.8552023
144,0,14.4,0.1800754,1.907708
144,0,14.4,0.17515312,1.9602138
144,0,14.4,0.17302644,2.0127196
